ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,CityState,,,,
01519,49340,GRAFTON,MA,"GRAFTON, MA",,,,
01520,49340,HOLDEN,MA,"HOLDEN, MA",,,,
01521,44140,HOLLAND,MA,"HOLLAND, MA",,,,
01522,49340,JEFFERSON,MA,"JEFFERSON, MA",,,,
01523,49340,LANCASTER,MA,"LANCASTER, MA",,,,
01524,49340,LEICESTER,MA,"LEICESTER, MA",,,,
01525,49340,LINWOOD,MA,"LINWOOD, MA",,,,
01526,49340,MANCHAUG,MA,"MANCHAUG, MA",,,,
01527,49340,MILLBURY,MA,"MILLBURY, MA",,,,
01529,49340,MILLVILLE,MA,"MILLVILLE, MA",,,,
01531,49340,NEW BRAINTREE,MA,"NEW BRAINTREE, MA",,,,
01532,49340,NORTHBOROUGH,MA,"NORTHBOROUGH, MA",,,,
01532,14460,NORTHBOROUGH,MA,"NORTHBOROUGH, MA",,,,
01534,49340,NORTHBRIDGE,MA,"NORTHBRIDGE, MA",,,,
01535,49340,NORTH BROOKFIELD,MA,"NORTH BROOKFIELD, MA",,,,
01536,49340,NORTH GRAFTON,MA,"NORTH GRAFTON, MA",,,,
01537,49340,NORTH OXFORD,MA,"NORTH OXFORD, MA",,,,
01538,49340,NORTH UXBRIDGE,MA,"NORTH UXBRIDGE, MA",,,,
01540,49340,OXFORD,MA,"OXFORD, MA",,,,
01541,49340,PRINCETON,MA,"PRINCETON, MA",,,,
01542,49340,ROCHDALE,MA,"ROCHDALE, MA",,,,
01543,49340,RUTLAND,MA,"RUTLAND, MA",,,,
01545,49340,SHREWSBURY,MA,"SHREWSBURY, MA",,,,
01546,49340,SHREWSBURY,MA,"SHREWSBURY, MA",,,,
01550,49340,SOUTHBRIDGE,MA,"SOUTHBRIDGE, MA",,,,
01560,49340,SOUTH GRAFTON,MA,"SOUTH GRAFTON, MA",,,,
01561,49340,SOUTH LANCASTER,MA,"SOUTH LANCASTER, MA",,,,
01562,49340,SPENCER,MA,"SPENCER, MA",,,,
01564,49340,STERLING,MA,"STERLING, MA",,,,
01566,49340,STURBRIDGE,MA,"STURBRIDGE, MA",,,,
01568,49340,UPTON,MA,"UPTON, MA",,,,
01569,49340,UXBRIDGE,MA,"UXBRIDGE, MA",,,,
01570,49340,WEBSTER,MA,"WEBSTER, MA",,,,
01571,49340,DUDLEY,MA,"DUDLEY, MA",,,,
01581,49340,WESTBOROUGH,MA,"WESTBOROUGH, MA",,,,
01583,49340,WEST BOYLSTON,MA,"WEST BOYLSTON, MA",,,,
01585,49340,WEST BROOKFIELD,MA,"WEST BROOKFIELD, MA",,,,
01586,49340,WEST MILLBURY,MA,"WEST MILLBURY, MA",,,,
01588,49340,WHITINSVILLE,MA,"WHITINSVILLE, MA",,,,
01590,49340,SUTTON,MA,"SUTTON, MA",,,,
01602,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01603,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01604,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01605,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01606,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01607,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01608,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01609,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01610,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01611,49340,CHERRY VALLEY,MA,"CHERRY VALLEY, MA",,,,
01612,49340,PAXTON,MA,"PAXTON, MA",,,,
01613,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01614,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01653,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01655,49340,WORCESTER,MA,"WORCESTER, MA",,,,
01701,14460,FRAMINGHAM,MA,"FRAMINGHAM, MA",,,,
01702,14460,FRAMINGHAM,MA,"FRAMINGHAM, MA",,,,
01703,14460,FRAMINGHAM,MA,"FRAMINGHAM, MA",,,,
01704,14460,FRAMINGHAM,MA,"FRAMINGHAM, MA",,,,
01718,14460,ACTON,MA,"ACTON, MA",,,,
01719,14460,BOXBOROUGH,MA,"BOXBOROUGH, MA",,,,
01720,14460,ACTON,MA,"ACTON, MA",,,,
01721,14460,ASHLAND,MA,"ASHLAND, MA",,,,
01730,14460,BEDFORD,MA,"BEDFORD, MA",,,,
01731,14460,HANSCOM AFB,MA,"HANSCOM AFB, MA",,,,
01740,49340,BOLTON,MA,"BOLTON, MA",,,,
01741,14460,CARLISLE,MA,"CARLISLE, MA",,,,
01742,14460,CONCORD,MA,"CONCORD, MA",,,,
01745,49340,FAYVILLE,MA,"FAYVILLE, MA",,,,
01746,14460,HOLLISTON,MA,"HOLLISTON, MA",,,,
01747,49340,HOPEDALE,MA,"HOPEDALE, MA",,,,
01748,14460,HOPKINTON,MA,"HOPKINTON, MA",,,,
01748,49340,HOPKINTON,MA,"HOPKINTON, MA",,,,
01749,14460,HUDSON,MA,"HUDSON, MA",,,,
01749,49340,HUDSON,MA,"HUDSON, MA",,,,
01752,14460,MARLBOROUGH,MA,"MARLBOROUGH, MA",,,,
01752,49340,MARLBOROUGH,MA,"MARLBOROUGH, MA",,,,
01754,14460,MAYNARD,MA,"MAYNARD, MA",,,,
01756,14460,MENDON,MA,"MENDON, MA",,,,
01756,49340,MENDON,MA,"MENDON, MA",,,,
01757,49340,MILFORD,MA,"MILFORD, MA",,,,
01760,14460,NATICK,MA,"NATICK, MA",,,,
01770,14460,SHERBORN,MA,"SHERBORN, MA",,,,
01772,49340,SOUTHBOROUGH,MA,"SOUTHBOROUGH, MA",,,,
01773,14460,LINCOLN,MA,"LINCOLN, MA",,,,
01775,14460,STOW,MA,"STOW, MA",,,,
01776,14460,SUDBURY,MA,"SUDBURY, MA",,,,
01778,14460,WAYLAND,MA,"WAYLAND, MA",,,,
01784,14460,WOODVILLE,MA,"WOODVILLE, MA",,,,
01801,14460,WOBURN,MA,"WOBURN, MA",,,,
01803,14460,BURLINGTON,MA,"BURLINGTON, MA",,,,
01805,14460,BURLINGTON,MA,"BURLINGTON, MA",,,,
01810,14460,ANDOVER,MA,"ANDOVER, MA",,,,
01812,14460,ANDOVER,MA,"ANDOVER, MA",,,,
01821,14460,BILLERICA,MA,"BILLERICA, MA",,,,
01822,14460,BILLERICA,MA,"BILLERICA, MA",,,,
01824,14460,CHELMSFORD,MA,"CHELMSFORD, MA",,,,
01826,14460,DRACUT,MA,"DRACUT, MA",,,,
01827,14460,DUNSTABLE,MA,"DUNSTABLE, MA",,,,
01830,14460,HAVERHILL,MA,"HAVERHILL, MA",,,,
01831,14460,HAVERHILL,MA,"HAVERHILL, MA",,,,
01832,14460,HAVERHILL,MA,"HAVERHILL, MA",,,,
01833,14460,GEORGETOWN,MA,"GEORGETOWN, MA",,,,
01834,14460,GROVELAND,MA,"GROVELAND, MA",,,,
01835,14460,HAVERHILL,MA,"HAVERHILL, MA",,,,
01840,14460,LAWRENCE,MA,"LAWRENCE, MA",,,,
01841,14460,LAWRENCE,MA,"LAWRENCE, MA",,,,
01842,14460,LAWRENCE,MA,"LAWRENCE, MA",,,,
01843,14460,LAWRENCE,MA,"LAWRENCE, MA",,,,
01844,14460,METHUEN,MA,"METHUEN, MA",,,,
01845,14460,NORTH ANDOVER,MA,"NORTH ANDOVER, MA",,,,
01850,14460,LOWELL,MA,"LOWELL, MA",,,,
01851,14460,LOWELL,MA,"LOWELL, MA",,,,
01852,14460,LOWELL,MA,"LOWELL, MA",,,,
01853,14460,LOWELL,MA,"LOWELL, MA",,,,
01854,14460,LOWELL,MA,"LOWELL, MA",,,,
01860,14460,MERRIMAC,MA,"MERRIMAC, MA",,,,
01862,14460,NORTH BILLERICA,MA,"NORTH BILLERICA, MA",,,,
01863,14460,NORTH CHELMSFORD,MA,"NORTH CHELMSFORD, MA",,,,
01864,14460,NORTH READING,MA,"NORTH READING, MA",,,,
01865,14460,NUTTING LAKE,MA,"NUTTING LAKE, MA",,,,
01866,14460,PINEHURST,MA,"PINEHURST, MA",,,,
01867,14460,READING,MA,"READING, MA",,,,
01876,14460,TEWKSBURY,MA,"TEWKSBURY, MA",,,,
01879,14460,TYNGSBORO,MA,"TYNGSBORO, MA",,,,
01880,14460,WAKEFIELD,MA,"WAKEFIELD, MA",,,,
01885,14460,WEST BOXFORD,MA,"WEST BOXFORD, MA",,,,
01886,14460,WESTFORD,MA,"WESTFORD, MA",,,,
01887,14460,WILMINGTON,MA,"WILMINGTON, MA",,,,
01888,14460,WOBURN,MA,"WOBURN, MA",,,,
01889,14460,NORTH READING,MA,"NORTH READING, MA",,,,
01890,14460,WINCHESTER,MA,"WINCHESTER, MA",,,,
01899,14460,ANDOVER,MA,"ANDOVER, MA",,,,
01901,14460,LYNN,MA,"LYNN, MA",,,,
01902,14460,LYNN,MA,"LYNN, MA",,,,
01903,14460,LYNN,MA,"LYNN, MA",,,,
01904,14460,LYNN,MA,"LYNN, MA",,,,
01905,14460,LYNN,MA,"LYNN, MA",,,,
01906,14460,SAUGUS,MA,"SAUGUS, MA",,,,
01907,14460,SWAMPSCOTT,MA,"SWAMPSCOTT, MA",,,,
01908,14460,NAHANT,MA,"NAHANT, MA",,,,
01910,14460,LYNN,MA,"LYNN, MA",,,,
01913,14460,AMESBURY,MA,"AMESBURY, MA",,,,
01915,14460,BEVERLY,MA,"BEVERLY, MA",,,,
01921,14460,BOXFORD,MA,"BOXFORD, MA",,,,
01922,14460,BYFIELD,MA,"BYFIELD, MA",,,,
01923,14460,DANVERS,MA,"DANVERS, MA",,,,
01929,14460,ESSEX,MA,"ESSEX, MA",,,,
01930,14460,GLOUCESTER,MA,"GLOUCESTER, MA",,,,
01931,14460,GLOUCESTER,MA,"GLOUCESTER, MA",,,,
01936,14460,HAMILTON,MA,"HAMILTON, MA",,,,
01937,14460,HATHORNE,MA,"HATHORNE, MA",,,,
01938,14460,IPSWICH,MA,"IPSWICH, MA",,,,
01940,14460,LYNNFIELD,MA,"LYNNFIELD, MA",,,,
01944,14460,MANCHESTER,MA,"MANCHESTER, MA",,,,
01945,14460,MARBLEHEAD,MA,"MARBLEHEAD, MA",,,,
01949,14460,MIDDLETON,MA,"MIDDLETON, MA",,,,
01950,14460,NEWBURYPORT,MA,"NEWBURYPORT, MA",,,,
01951,14460,NEWBURY,MA,"NEWBURY, MA",,,,
01952,14460,SALISBURY,MA,"SALISBURY, MA",,,,
01960,14460,PEABODY,MA,"PEABODY, MA",,,,
01961,14460,PEABODY,MA,"PEABODY, MA",,,,
01965,14460,PRIDES CROSSING,MA,"PRIDES CROSSING, MA",,,,
01966,14460,ROCKPORT,MA,"ROCKPORT, MA",,,,
01969,14460,ROWLEY,MA,"ROWLEY, MA",,,,
01970,14460,SALEM,MA,"SALEM, MA",,,,
01971,14460,SALEM,MA,"SALEM, MA",,,,
01982,14460,SOUTH HAMILTON,MA,"SOUTH HAMILTON, MA",,,,
01983,14460,TOPSFIELD,MA,"TOPSFIELD, MA",,,,
01984,14460,WENHAM,MA,"WENHAM, MA",,,,
01985,14460,WEST NEWBURY,MA,"WEST NEWBURY, MA",,,,
02018,14460,ACCORD,MA,"ACCORD, MA",,,,
02019,14460,BELLINGHAM,MA,"BELLINGHAM, MA",,,,
02020,14460,BRANT ROCK,MA,"BRANT ROCK, MA",,,,
02021,14460,CANTON,MA,"CANTON, MA",,,,
02025,14460,COHASSET,MA,"COHASSET, MA",,,,
02026,14460,DEDHAM,MA,"DEDHAM, MA",,,,
02027,14460,DEDHAM,MA,"DEDHAM, MA",,,,
02030,14460,DOVER,MA,"DOVER, MA",,,,
02032,14460,EAST WALPOLE,MA,"EAST WALPOLE, MA",,,,
02035,14460,FOXBORO,MA,"FOXBORO, MA",,,,
02038,14460,FRANKLIN,MA,"FRANKLIN, MA",,,,
02041,14460,GREEN HARBOR,MA,"GREEN HARBOR, MA",,,,
02043,14460,HINGHAM,MA,"HINGHAM, MA",,,,
02044,14460,HINGHAM,MA,"HINGHAM, MA",,,,
02045,14460,HULL,MA,"HULL, MA",,,,
02047,14460,HUMAROCK,MA,"HUMAROCK, MA",,,,
02048,14460,MANSFIELD,MA,"MANSFIELD, MA",,,,
02048,39300,MANSFIELD,MA,"MANSFIELD, MA",,,,
02050,14460,MARSHFIELD,MA,"MARSHFIELD, MA",,,,
02051,14460,MARSHFIELD HILLS,MA,"MARSHFIELD HILLS, MA",,,,
02052,14460,MEDFIELD,MA,"MEDFIELD, MA",,,,
02053,14460,MEDWAY,MA,"MEDWAY, MA",,,,
02054,14460,MILLIS,MA,"MILLIS, MA",,,,
02056,14460,NORFOLK,MA,"NORFOLK, MA",,,,
02059,14460,NORTH MARSHFIELD,MA,"NORTH MARSHFIELD, MA",,,,
02060,14460,NORTH SCITUATE,MA,"NORTH SCITUATE, MA",,,,
02061,14460,NORWELL,MA,"NORWELL, MA",,,,
02062,14460,NORWOOD,MA,"NORWOOD, MA",,,,
02065,14460,OCEAN BLUFF,MA,"OCEAN BLUFF, MA",,,,
02066,14460,SCITUATE,MA,"SCITUATE, MA",,,,
02067,14460,SHARON,MA,"SHARON, MA",,,,
02070,14460,SHELDONVILLE,MA,"SHELDONVILLE, MA",,,,
02071,14460,SOUTH WALPOLE,MA,"SOUTH WALPOLE, MA",,,,
02072,14460,STOUGHTON,MA,"STOUGHTON, MA",,,,
02081,14460,WALPOLE,MA,"WALPOLE, MA",,,,
02090,14460,WESTWOOD,MA,"WESTWOOD, MA",,,,
02093,14460,WRENTHAM,MA,"WRENTHAM, MA",,,,
02108,14460,BOSTON,MA,"BOSTON, MA",,,,
02109,14460,BOSTON,MA,"BOSTON, MA",,,,
02110,14460,BOSTON,MA,"BOSTON, MA",,,,
02111,14460,BOSTON,MA,"BOSTON, MA",,,,
02112,14460,BOSTON,MA,"BOSTON, MA",,,,
02113,14460,BOSTON,MA,"BOSTON, MA",,,,
02114,14460,BOSTON,MA,"BOSTON, MA",,,,
02115,14460,BOSTON,MA,"BOSTON, MA",,,,
02116,14460,BOSTON,MA,"BOSTON, MA",,,,
02117,14460,BOSTON,MA,"BOSTON, MA",,,,
02118,14460,BOSTON,MA,"BOSTON, MA",,,,
02119,14460,ROXBURY,MA,"ROXBURY, MA",,,,
02120,14460,ROXBURY CROSSING,MA,"ROXBURY CROSSING, MA",,,,
02121,14460,DORCHESTER,MA,"DORCHESTER, MA",,,,
02122,14460,DORCHESTER,MA,"DORCHESTER, MA",,,,
02123,14460,BOSTON,MA,"BOSTON, MA",,,,
02124,14460,DORCHESTER CENTER,MA,"DORCHESTER CENTER, MA",,,,
02125,14460,DORCHESTER,MA,"DORCHESTER, MA",,,,
02126,14460,MATTAPAN,MA,"MATTAPAN, MA",,,,
02127,14460,SOUTH BOSTON,MA,"SOUTH BOSTON, MA",,,,
02128,14460,EAST BOSTON,MA,"EAST BOSTON, MA",,,,
02129,14460,CHARLESTOWN,MA,"CHARLESTOWN, MA",,,,
02130,14460,JAMAICA PLAIN,MA,"JAMAICA PLAIN, MA",,,,
02131,14460,ROSLINDALE,MA,"ROSLINDALE, MA",,,,
02132,14460,WEST ROXBURY,MA,"WEST ROXBURY, MA",,,,
02133,14460,BOSTON,MA,"BOSTON, MA",,,,
02134,14460,ALLSTON,MA,"ALLSTON, MA",,,,
02135,14460,BRIGHTON,MA,"BRIGHTON, MA",,,,
02136,14460,HYDE PARK,MA,"HYDE PARK, MA",,,,
02137,14460,READVILLE,MA,"READVILLE, MA",,,,
02138,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02139,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02140,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02141,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02142,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02143,14460,SOMERVILLE,MA,"SOMERVILLE, MA",,,,
02144,14460,SOMERVILLE,MA,"SOMERVILLE, MA",,,,
02145,14460,SOMERVILLE,MA,"SOMERVILLE, MA",,,,
02148,14460,MALDEN,MA,"MALDEN, MA",,,,
02149,14460,EVERETT,MA,"EVERETT, MA",,,,
02150,14460,CHELSEA,MA,"CHELSEA, MA",,,,
02151,14460,REVERE,MA,"REVERE, MA",,,,
02152,14460,WINTHROP,MA,"WINTHROP, MA",,,,
02155,14460,MEDFORD,MA,"MEDFORD, MA",,,,
02163,14460,BOSTON,MA,"BOSTON, MA",,,,
02169,14460,QUINCY,MA,"QUINCY, MA",,,,
02170,14460,QUINCY,MA,"QUINCY, MA",,,,
02171,14460,QUINCY,MA,"QUINCY, MA",,,,
02176,14460,MELROSE,MA,"MELROSE, MA",,,,
02180,14460,STONEHAM,MA,"STONEHAM, MA",,,,
02184,14460,BRAINTREE,MA,"BRAINTREE, MA",,,,
02185,14460,BRAINTREE,MA,"BRAINTREE, MA",,,,
02186,14460,MILTON,MA,"MILTON, MA",,,,
02188,14460,WEYMOUTH,MA,"WEYMOUTH, MA",,,,
02189,14460,EAST WEYMOUTH,MA,"EAST WEYMOUTH, MA",,,,
02190,14460,SOUTH WEYMOUTH,MA,"SOUTH WEYMOUTH, MA",,,,
02191,14460,NORTH WEYMOUTH,MA,"NORTH WEYMOUTH, MA",,,,
02196,14460,BOSTON,MA,"BOSTON, MA",,,,
02199,14460,BOSTON,MA,"BOSTON, MA",,,,
02201,14460,BOSTON,MA,"BOSTON, MA",,,,
02203,14460,BOSTON,MA,"BOSTON, MA",,,,
02205,14460,BOSTON,MA,"BOSTON, MA",,,,
02210,14460,BOSTON,MA,"BOSTON, MA",,,,
02215,14460,BOSTON,MA,"BOSTON, MA",,,,
02217,14460,BOSTON,MA,"BOSTON, MA",,,,
02222,14460,BOSTON,MA,"BOSTON, MA",,,,
02238,14460,CAMBRIDGE,MA,"CAMBRIDGE, MA",,,,
02269,14460,QUINCY,MA,"QUINCY, MA",,,,
02301,14460,BROCKTON,MA,"BROCKTON, MA",,,,
02302,14460,BROCKTON,MA,"BROCKTON, MA",,,,
02303,14460,BROCKTON,MA,"BROCKTON, MA",,,,
02304,14460,BROCKTON,MA,"BROCKTON, MA",,,,
02305,14460,BROCKTON,MA,"BROCKTON, MA",,,,
02322,14460,AVON,MA,"AVON, MA",,,,
02324,14460,BRIDGEWATER,MA,"BRIDGEWATER, MA",,,,
02325,14460,BRIDGEWATER,MA,"BRIDGEWATER, MA",,,,
02327,14460,BRYANTVILLE,MA,"BRYANTVILLE, MA",,,,
02330,14460,CARVER,MA,"CARVER, MA",,,,
02331,14460,DUXBURY,MA,"DUXBURY, MA",,,,
02332,14460,DUXBURY,MA,"DUXBURY, MA",,,,
02333,14460,EAST BRIDGEWATER,MA,"EAST BRIDGEWATER, MA",,,,
02334,39300,EASTON,MA,"EASTON, MA",,,,
02337,14460,ELMWOOD,MA,"ELMWOOD, MA",,,,
02338,14460,HALIFAX,MA,"HALIFAX, MA",,,,
02339,14460,HANOVER,MA,"HANOVER, MA",,,,
02341,14460,HANSON,MA,"HANSON, MA",,,,
02343,14460,HOLBROOK,MA,"HOLBROOK, MA",,,,
02344,14460,MIDDLEBORO,MA,"MIDDLEBORO, MA",,,,
02345,14460,MANOMET,MA,"MANOMET, MA",,,,
02346,14460,MIDDLEBORO,MA,"MIDDLEBORO, MA",,,,
02347,39300,LAKEVILLE,MA,"LAKEVILLE, MA",,,,
02347,14460,LAKEVILLE,MA,"LAKEVILLE, MA",,,,
02348,14460,LAKEVILLE,MA,"LAKEVILLE, MA",,,,
02349,14460,MIDDLEBORO,MA,"MIDDLEBORO, MA",,,,
02350,14460,MONPONSETT,MA,"MONPONSETT, MA",,,,
02351,14460,ABINGTON,MA,"ABINGTON, MA",,,,
02355,14460,NORTH CARVER,MA,"NORTH CARVER, MA",,,,
02356,39300,NORTH EASTON,MA,"NORTH EASTON, MA",,,,
02356,14460,NORTH EASTON,MA,"NORTH EASTON, MA",,,,
02357,39300,NORTH EASTON,MA,"NORTH EASTON, MA",,,,
02358,14460,NORTH PEMBROKE,MA,"NORTH PEMBROKE, MA",,,,
02359,14460,PEMBROKE,MA,"PEMBROKE, MA",,,,
02360,14460,PLYMOUTH,MA,"PLYMOUTH, MA",,,,
02360,12700,PLYMOUTH,MA,"PLYMOUTH, MA",,,,
02361,14460,PLYMOUTH,MA,"PLYMOUTH, MA",,,,
02362,14460,PLYMOUTH,MA,"PLYMOUTH, MA",,,,
02364,14460,KINGSTON,MA,"KINGSTON, MA",,,,
02366,14460,SOUTH CARVER,MA,"SOUTH CARVER, MA",,,,
02367,14460,PLYMPTON,MA,"PLYMPTON, MA",,,,
02368,14460,RANDOLPH,MA,"RANDOLPH, MA",,,,
02370,14460,ROCKLAND,MA,"ROCKLAND, MA",,,,
02375,14460,SOUTH EASTON,MA,"SOUTH EASTON, MA",,,,
02375,39300,SOUTH EASTON,MA,"SOUTH EASTON, MA",,,,
02379,14460,WEST BRIDGEWATER,MA,"WEST BRIDGEWATER, MA",,,,
02381,14460,WHITE HORSE BEACH,MA,"WHITE HORSE BEACH, MA",,,,
02382,14460,WHITMAN,MA,"WHITMAN, MA",,,,
02420,14460,LEXINGTON,MA,"LEXINGTON, MA",,,,
02421,14460,LEXINGTON,MA,"LEXINGTON, MA",,,,
02445,14460,BROOKLINE,MA,"BROOKLINE, MA",,,,
02446,14460,BROOKLINE,MA,"BROOKLINE, MA",,,,
02447,14460,BROOKLINE VILLAGE,MA,"BROOKLINE VILLAGE, MA",,,,
02451,14460,WALTHAM,MA,"WALTHAM, MA",,,,
02452,14460,WALTHAM,MA,"WALTHAM, MA",,,,
02453,14460,WALTHAM,MA,"WALTHAM, MA",,,,
02454,14460,WALTHAM,MA,"WALTHAM, MA",,,,
02455,14460,NORTH WALTHAM,MA,"NORTH WALTHAM, MA",,,,
02458,14460,NEWTON,MA,"NEWTON, MA",,,,
02459,14460,NEWTON CENTER,MA,"NEWTON CENTER, MA",,,,
02460,14460,NEWTONVILLE,MA,"NEWTONVILLE, MA",,,,
02461,14460,NEWTON HIGHLANDS,MA,"NEWTON HIGHLANDS, MA",,,,
02462,14460,NEWTON LOWER FALLS,MA,"NEWTON LOWER FALLS, MA",,,,
02464,14460,NEWTON UPPER FALLS,MA,"NEWTON UPPER FALLS, MA",,,,
02465,14460,WEST NEWTON,MA,"WEST NEWTON, MA",,,,
02466,14460,AUBURNDALE,MA,"AUBURNDALE, MA",,,,
02467,14460,CHESTNUT HILL,MA,"CHESTNUT HILL, MA",,,,
02468,14460,WABAN,MA,"WABAN, MA",,,,
02471,14460,WATERTOWN,MA,"WATERTOWN, MA",,,,
02472,14460,WATERTOWN,MA,"WATERTOWN, MA",,,,
02474,14460,ARLINGTON,MA,"ARLINGTON, MA",,,,
02476,14460,ARLINGTON,MA,"ARLINGTON, MA",,,,
02477,14460,WATERTOWN,MA,"WATERTOWN, MA",,,,
02478,14460,BELMONT,MA,"BELMONT, MA",,,,
02481,14460,WELLESLEY HILLS,MA,"WELLESLEY HILLS, MA",,,,
02482,14460,WELLESLEY,MA,"WELLESLEY, MA",,,,
02492,14460,NEEDHAM,MA,"NEEDHAM, MA",,,,
02493,14460,WESTON,MA,"WESTON, MA",,,,
02494,14460,NEEDHAM HEIGHTS,MA,"NEEDHAM HEIGHTS, MA",,,,
02532,14460,BUZZARDS BAY,MA,"BUZZARDS BAY, MA",,,,
02532,12700,BUZZARDS BAY,MA,"BUZZARDS BAY, MA",,,,
02534,12700,CATAUMET,MA,"CATAUMET, MA",,,,
02535,47240,CHILMARK,MA,"CHILMARK, MA",,,,
02536,12700,EAST FALMOUTH,MA,"EAST FALMOUTH, MA",,,,
02537,12700,EAST SANDWICH,MA,"EAST SANDWICH, MA",,,,
02538,14460,EAST WAREHAM,MA,"EAST WAREHAM, MA",,,,
02539,47240,EDGARTOWN,MA,"EDGARTOWN, MA",,,,
02540,12700,FALMOUTH,MA,"FALMOUTH, MA",,,,
02541,12700,FALMOUTH,MA,"FALMOUTH, MA",,,,
02542,12700,BUZZARDS BAY,MA,"BUZZARDS BAY, MA",,,,
02543,12700,WOODS HOLE,MA,"WOODS HOLE, MA",,,,
02552,47240,MENEMSHA,MA,"MENEMSHA, MA",,,,
02553,12700,MONUMENT BEACH,MA,"MONUMENT BEACH, MA",,,,
02554,34880,NANTUCKET,MA,"NANTUCKET, MA",,,,
02556,12700,NORTH FALMOUTH,MA,"NORTH FALMOUTH, MA",,,,
02557,47240,OAK BLUFFS,MA,"OAK BLUFFS, MA",,,,
02558,14460,ONSET,MA,"ONSET, MA",,,,
02559,12700,POCASSET,MA,"POCASSET, MA",,,,
02561,12700,SAGAMORE,MA,"SAGAMORE, MA",,,,
02562,12700,SAGAMORE BEACH,MA,"SAGAMORE BEACH, MA",,,,
02563,12700,SANDWICH,MA,"SANDWICH, MA",,,,
02564,34880,SIASCONSET,MA,"SIASCONSET, MA",,,,
02568,39300,VINEYARD HAVEN,MA,"VINEYARD HAVEN, MA",,,,
02568,47240,VINEYARD HAVEN,MA,"VINEYARD HAVEN, MA",,,,
02571,14460,WAREHAM,MA,"WAREHAM, MA",,,,
02574,12700,WEST FALMOUTH,MA,"WEST FALMOUTH, MA",,,,
02575,47240,WEST TISBURY,MA,"WEST TISBURY, MA",,,,
02576,14460,WEST WAREHAM,MA,"WEST WAREHAM, MA",,,,
02584,34880,NANTUCKET,MA,"NANTUCKET, MA",,,,
02601,12700,HYANNIS,MA,"HYANNIS, MA",,,,
02630,12700,BARNSTABLE,MA,"BARNSTABLE, MA",,,,
02631,12700,BREWSTER,MA,"BREWSTER, MA",,,,
02632,12700,CENTERVILLE,MA,"CENTERVILLE, MA",,,,
02633,12700,CHATHAM,MA,"CHATHAM, MA",,,,
02634,12700,CENTERVILLE,MA,"CENTERVILLE, MA",,,,
02635,12700,COTUIT,MA,"COTUIT, MA",,,,
02637,12700,CUMMAQUID,MA,"CUMMAQUID, MA",,,,
02638,12700,DENNIS,MA,"DENNIS, MA",,,,
02639,12700,DENNIS PORT,MA,"DENNIS PORT, MA",,,,
02641,12700,EAST DENNIS,MA,"EAST DENNIS, MA",,,,
02642,12700,EASTHAM,MA,"EASTHAM, MA",,,,
02643,12700,EAST ORLEANS,MA,"EAST ORLEANS, MA",,,,
02644,12700,FORESTDALE,MA,"FORESTDALE, MA",,,,
02645,12700,HARWICH,MA,"HARWICH, MA",,,,
02646,12700,HARWICH PORT,MA,"HARWICH PORT, MA",,,,
02647,12700,HYANNIS PORT,MA,"HYANNIS PORT, MA",,,,
02648,12700,MARSTONS MILLS,MA,"MARSTONS MILLS, MA",,,,
02649,12700,MASHPEE,MA,"MASHPEE, MA",,,,
02650,12700,NORTH CHATHAM,MA,"NORTH CHATHAM, MA",,,,
02651,12700,NORTH EASTHAM,MA,"NORTH EASTHAM, MA",,,,
02652,12700,NORTH TRURO,MA,"NORTH TRURO, MA",,,,
02653,12700,ORLEANS,MA,"ORLEANS, MA",,,,
02655,12700,OSTERVILLE,MA,"OSTERVILLE, MA",,,,
02657,12700,PROVINCETOWN,MA,"PROVINCETOWN, MA",,,,
02659,12700,SOUTH CHATHAM,MA,"SOUTH CHATHAM, MA",,,,
02660,12700,SOUTH DENNIS,MA,"SOUTH DENNIS, MA",,,,
02661,12700,SOUTH HARWICH,MA,"SOUTH HARWICH, MA",,,,
02662,12700,SOUTH ORLEANS,MA,"SOUTH ORLEANS, MA",,,,
02663,12700,SOUTH WELLFLEET,MA,"SOUTH WELLFLEET, MA",,,,
02664,12700,SOUTH YARMOUTH,MA,"SOUTH YARMOUTH, MA",,,,
02666,12700,TRURO,MA,"TRURO, MA",,,,
02667,12700,WELLFLEET,MA,"WELLFLEET, MA",,,,
